Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH_mean,Pack_SOH_median,Pack_SOH_std,Pack_SOH_min,Pack_SOH_max,Pack_SOH_skew,Predicted_SOH,Predicted_Health_Status
NMC,41,I4-100,2.1,1.8945,5,45,40.59642857142857,3.8107,3.8278,3.834,3.8169,3.8123,3.7955,3.789,3.8061,3.8098,3.8436,3.8563,3.8225,3.8138,3.7794,3.7676,3.8005,3.8092,3.8771,3.9006,3.834,3.8169,0.9021428571428572,3.8201714285714288,3.8138,0.0308568005933399,3.7676,3.9006,0.936083106646118,0.8376905677131012,Healthy
NMC,42,I4-200,2.1,1.8275,5,45,39.160714285714285,3.8247,3.8411,3.8473,3.8309,3.8262,3.8101,3.8033,3.8197,3.8237,3.8569,3.869,3.8364,3.8275,3.7946,3.7822,3.8151,3.8225,3.8888,3.9127,3.8473,3.8309,0.8702380952380951,3.833852380952382,3.8275,0.0300946609724651,3.7822,3.9127,0.9394551102286284,0.8160759289398583,Healthy
NMC,43,I4-400,2.1,1.7245,5,45,36.95357142857142,3.8529,3.869,3.8749,3.8588,3.8544,3.8386,3.8327,3.8488,3.8523,3.8845,3.8963,3.8643,3.856,3.8237,3.812,3.8445,3.8513,3.9155,3.9388,3.8749,3.8588,0.8211904761904761,3.862047619047619,3.856,0.0292312780946646,3.812,3.9388,0.9506135994839336,0.8186424385467044,Healthy
NMC,44,I4-500,2.1,1.6775,5,45,35.94642857142857,3.8569,3.8724,3.8786,3.8625,3.8585,3.8423,3.8361,3.8526,3.856,3.8888,3.9,3.8678,3.8594,3.8287,3.8154,3.8476,3.8547,3.9195,3.9431,3.878,3.8625,0.7988095238095237,3.865780952380952,3.8594,0.0293161494580652,3.8154,3.9431,0.9733657656263944,0.8116116092837091,Healthy
NMC,45,I4-600,2.1,1.5797,5,45,33.85071428571428,3.873,3.8891,3.8957,3.8795,3.8746,3.8581,3.8523,3.869,3.8724,3.9059,3.9171,3.8839,3.8758,3.8436,3.8312,3.8643,3.8712,3.9378,3.9605,3.8944,3.8786,0.7522380952380953,3.8822857142857146,3.8758,0.0298868413472265,3.8312,3.9605,0.9626460144090516,0.7860342948431918,Healthy
NMC,46,J1-100,2.1,1.9212,5,45,41.16857142857143,3.8073,3.8231,3.8302,3.8141,3.8095,3.7937,3.7862,3.803,3.8067,3.8399,3.8526,3.8197,3.8107,3.7791,3.7648,3.798,3.8058,3.8724,3.8969,3.8318,3.8138,0.9148571428571428,3.817109523809524,3.8107,0.0302757808282776,3.7648,3.8969,0.9652503149920706,0.8408271415794393,Healthy
NMC,47,J1-200,2.1,1.8448,5,45,39.53142857142857,3.8234,3.8395,3.8461,3.8299,3.8256,3.8095,3.803,3.8191,3.8231,3.8541,3.8674,3.8355,3.8268,3.7943,3.7822,3.8141,3.8219,3.8842,3.9105,3.8467,3.8299,0.8784761904761904,3.8327047619047625,3.8268,0.0292993425897318,3.7822,3.9105,0.9397767670778256,0.8316358679637861,Healthy
NMC,48,J1-300,2.1,1.7948,5,45,38.46,3.8476,3.8631,3.8699,3.8541,3.8495,3.834,3.8278,3.8436,3.8473,3.8789,3.891,3.8594,3.851,3.8194,3.8073,3.8386,3.8461,3.9102,3.9332,3.8702,3.8538,0.8546666666666666,3.856952380952381,3.851,0.0290272564850283,3.8073,3.9332,0.9593231299663696,0.814555816865373,Healthy
NMC,49,J1-400,2.1,1.7234,5,45,36.93,3.8563,3.8721,3.878,3.8628,3.8578,3.8423,3.8361,3.8519,3.8557,3.8867,3.8984,3.8671,3.8591,3.8278,3.8163,3.8473,3.8547,3.9167,3.9403,3.8792,3.8625,0.8206666666666667,3.865195238095237,3.8591,0.0285578618980917,3.8163,3.9403,0.9366082705149456,0.8292664335519639,Healthy
NMC,50,J1-500,2.1,1.6197,5,45,34.707857142857144,3.8774,3.8932,3.8988,3.8833,3.8789,3.8631,3.8569,3.8727,3.8761,3.9084,3.9198,3.8891,3.8798,3.8479,3.8361,3.8681,3.8752,3.9388,3.9614,3.8984,3.8826,0.7712857142857142,3.886,3.8798,0.028898702393014,3.8361,3.9614,0.921196495289359,0.8121423107892201,Healthy
NMC,51,J1-600,2.1,1.469,5,45,31.478571428571428,3.8876,3.9034,3.9099,3.8941,3.8891,3.8727,3.8665,3.8826,3.8867,3.9195,3.9316,3.8984,3.8901,3.8572,3.8454,3.8783,3.8857,3.9518,3.9747,3.9099,3.8932,0.6995238095238095,3.896590476190476,3.8901,0.02991267130769,3.8454,3.9747,0.9416869568537805,0.7833792546135789,Healthy
NMC,52,J2-100,2.1,1.9156,5,45,41.04857142857143,3.8054,3.8237,3.8306,3.8126,3.8073,3.7903,3.7822,3.8008,3.8048,3.8408,3.855,3.8182,3.8089,3.7723,3.7586,3.7949,3.8042,3.873,3.9031,3.8324,3.8123,0.912190476190476,3.815780952380952,3.8089,0.0329611228426402,3.7586,3.9031,0.9203769964500838,0.8013592040929973,Healthy
NMC,53,J2-200,2.1,1.8418,5,45,39.46714285714285,3.8259,3.8442,3.8504,3.8324,3.8278,3.8101,3.8033,3.8209,3.8253,3.8609,3.8743,3.8383,3.8293,3.7934,3.7803,3.8169,3.8247,3.8966,3.9217,3.8519,3.8324,0.8770476190476191,3.836238095238094,3.8293,0.0326861358406048,3.7803,3.9217,0.9469430027740025,0.7972389113436886,Healthy
NMC,54,J2-300,2.1,1.7876,5,45,38.30571428571429,3.8498,3.8674,3.8736,3.8563,3.8516,3.8358,3.8281,3.8454,3.8495,3.8842,3.8966,3.8622,3.8529,3.8182,3.8054,3.8405,3.8485,3.9183,3.9425,3.8733,3.856,0.8512380952380952,3.859814285714285,3.8529,0.0316016816912372,3.8054,3.9425,0.9482275080869192,0.7881333731491593,Healthy
NMC,55,J2-400,2.1,1.7164,5,45,36.78,3.8578,3.8749,3.8808,3.8643,3.8597,3.8426,3.8361,3.8535,3.8569,3.8907,3.9031,3.8693,3.8609,3.8265,3.8144,3.8488,3.8557,3.9245,3.9474,3.8808,3.864,0.8173333333333332,3.8672714285714287,3.8609,0.0308010899621611,3.8144,3.9474,0.930660818614548,0.7798738650264951,Healthy
NMC,56,J2-500,2.1,1.5775,5,45,33.80357142857142,3.8715,3.8873,3.895,3.8783,3.8733,3.856,3.8492,3.8665,3.8705,3.9056,3.9177,3.8829,3.8746,3.8405,3.8271,3.8625,3.8696,3.936,3.9629,3.896,3.8786,0.7511904761904761,3.8810285714285726,3.8746,0.0310860924346747,3.8271,3.9629,0.9204420682903246,0.7620285030693659,Healthy
NMC,57,J2-600,2.1,1.4437,5,45,30.936428571428568,3.895,3.913,3.9195,3.9015,3.8966,3.8783,3.8718,3.8901,3.8938,3.9291,3.9431,3.9084,3.8978,3.8634,3.8485,3.8851,3.8926,3.966,3.9905,3.9189,3.9009,0.6874761904761905,3.9049476190476176,3.8978,0.0327332036172388,3.8485,3.9905,0.955504058125516,0.7104106114603059,Healthy
NMC,58,J3-200,2.1,1.8194,5,45,38.98714285714285,3.8318,3.8482,3.8544,3.8377,3.8333,3.8166,3.8104,3.8268,3.8309,3.864,3.8761,3.8433,3.8346,3.8014,3.7893,3.8225,3.8296,3.8947,3.9198,3.8544,3.8377,0.8663809523809523,3.840833333333333,3.8346,0.0300209149316494,3.7893,3.9198,0.9334998337808408,0.8129653792908931,Healthy
NMC,59,J3-300,2.1,1.7594,5,45,37.70142857142857,3.8569,3.8733,3.8795,3.8634,3.8585,3.8423,3.8358,3.8526,3.856,3.8888,3.9012,3.8687,3.8603,3.8271,3.8151,3.8479,3.8554,3.9198,3.9446,3.8802,3.8628,0.8378095238095238,3.8662,3.8603,0.0297999496643869,3.8151,3.9446,0.9362210844156268,0.8150034447581389,Healthy
NMC,60,J3-400,2.1,1.6817,5,45,36.03642857142857,3.864,3.8798,3.8864,3.8702,3.8656,3.8498,3.8439,3.86,3.8637,3.896,3.9074,3.8755,3.8668,3.8346,3.8234,3.8557,3.8628,3.9273,3.9499,3.886,3.8699,0.8008095238095237,3.873271428571429,3.8668,0.0292781512882412,3.8234,3.9499,0.951821538128416,0.8177087572955293,Healthy
NMC,61,J3-500,2.1,1.4958,5,45,32.05285714285714,3.8935,3.9105,3.9167,3.8994,3.895,3.8783,3.8718,3.8891,3.8926,3.9251,3.9388,3.9046,3.896,3.8622,3.8501,3.8833,3.8916,3.9574,3.9837,3.9161,3.8988,0.7122857142857143,3.9026,3.896,0.0306239285526857,3.8501,3.9837,0.9521271687021238,0.7618523892325051,Healthy
NMC,62,J3-600,2.1,1.301,5,45,27.878571428571423,3.9096,3.9273,3.9341,3.9167,3.9112,3.8941,3.8867,3.9046,3.9084,3.9425,3.9577,3.922,3.9124,3.8786,3.8637,3.8994,3.9074,3.9781,4.0054,3.9344,3.9155,0.6195238095238095,3.9195142857142846,3.9124,0.0323631779297751,3.8637,4.0054,0.9759386803688468,0.6998682191607837,Healthy
NMC,63,J4-100,2.1,1.8809,5,45,40.305,3.8219,3.8368,3.8445,3.8281,3.8234,3.8064,3.8005,3.8172,3.8206,3.8541,3.8665,3.8333,3.8247,3.7909,3.7791,3.8123,3.8197,3.8864,3.9099,3.8445,3.8278,0.8956666666666666,3.8308857142857136,3.8247,0.0302516988897199,3.7791,3.9099,0.9359708774589448,0.8227863292079243,Healthy
NMC,64,J4-200,2.1,1.8001,5,45,38.57357142857144,3.8389,3.8535,3.8609,3.8451,3.8405,3.8244,3.8185,3.8343,3.8377,3.8696,3.8823,3.8507,3.8417,3.8095,3.7977,3.829,3.8371,3.9012,3.9248,3.8619,3.8448,0.8571904761904762,3.847814285714288,3.8417,0.0293074271425228,3.7977,3.9248,0.9486669279359892,0.8322951146532995,Healthy
NMC,65,J4-400,2.1,1.6412,5,45,35.168571428571425,3.8709,3.8864,3.8922,3.8767,3.8724,3.8572,3.8507,3.8662,3.8699,3.9,3.913,3.8833,3.8736,3.8442,3.8312,3.8619,3.8693,3.9304,3.9546,3.895,3.8764,0.7815238095238095,3.879785714285714,3.8736,0.028284612171891,3.8312,3.9546,0.9559918067382712,0.8359940350425423,Healthy
NMC,66,J4-500,2.1,1.4674,5,45,31.444285714285712,3.8953,3.9115,3.918,3.9019,3.8966,3.8805,3.874,3.8898,3.8941,3.9264,3.9394,3.9071,3.8978,3.8653,3.8532,3.8848,3.8932,3.9567,3.9834,3.9192,3.9009,0.6987619047619047,3.9042428571428576,3.8978,0.0298551933744963,3.8532,3.9834,0.9422090208570192,0.7644948176244997,Healthy
NMC,67,J4-600,2.1,1.3856,5,45,29.69142857142857,3.9015,3.918,3.9251,3.9084,3.9031,3.8876,3.8798,3.8966,3.9006,3.9341,3.9474,3.9143,3.9043,3.8709,3.8578,3.8907,3.8994,3.966,3.9927,3.9276,3.9071,0.6598095238095237,3.911095238095237,3.9043,0.0309301386383973,3.8578,3.9927,0.9348569089346948,0.7327437841419284,Healthy
NMC,1,D3-100,2.1,1.9155,5,50,45.60714285714286,3.8498,3.8668,3.8727,3.856,3.8513,3.8343,3.8284,3.8457,3.8488,3.8833,3.8947,3.8606,3.8526,3.8188,3.8073,3.8414,3.8482,3.9146,3.9384,3.8733,3.856,0.9121428571428573,3.859190476190476,3.8526,0.0303818351118214,3.8073,3.9384,0.9245304846408204,0.810955950508212,Healthy
NMC,2,D3-200,2.1,1.8499,5,50,44.0452380952381,3.8612,3.8774,3.8833,3.8671,3.8631,3.8467,3.8408,3.8569,3.8603,3.8932,3.9046,3.8724,3.8643,3.8337,3.82,3.8519,3.8594,3.9208,3.9471,3.8839,3.8671,0.880904761904762,3.870247619047619,3.8643,0.028968113833103,3.82,3.9471,0.942106499443082,0.8140281295527703,Healthy
NMC,3,D3-300,2.1,1.8004,5,50,42.86666666666666,3.8811,3.8953,3.9025,3.8873,3.8823,3.8665,3.8609,3.8767,3.8802,3.9099,3.9233,3.8922,3.8836,3.8516,3.8408,3.8724,3.8792,3.9431,3.9648,3.9019,3.886,0.8573333333333333,3.8895999999999993,3.8836,0.0286734371849626,3.8408,3.9648,0.9651503840638104,0.8123086401810344,Healthy
NMC,4,D3-400,2.1,1.7452,5,50,41.55238095238095,3.8836,3.8991,3.9053,3.8895,3.8854,3.8693,3.864,3.8792,3.8829,3.913,3.926,3.895,3.8867,3.856,3.8436,3.8749,3.8823,3.9434,3.9676,3.9065,3.8891,0.831047619047619,3.8924952380952376,3.8867,0.0283932998468032,3.8436,3.9676,0.9530473233994864,0.8201344679288598,Healthy
NMC,5,D3-500,2.1,1.6421,5,50,39.09761904761904,3.8916,3.9078,3.9133,3.8978,3.8929,3.8771,3.8709,3.8873,3.8907,3.9223,3.9347,3.9028,3.8944,3.864,3.8507,3.8823,3.8898,3.9543,3.9775,3.9146,3.8972,0.7819523809523808,3.900666666666666,3.8944,0.0291833399961919,3.8507,3.9775,0.9707633130120372,0.7934826240826369,Healthy
NMC,6,D3-600,2.1,1.5016,5,50,35.75238095238095,3.9146,3.931,3.9375,3.9214,3.9161,3.9006,3.8932,3.9096,3.914,3.9468,3.9598,3.927,3.9177,3.8854,3.8721,3.905,3.913,3.9791,4.0045,3.9384,3.9205,0.715047619047619,3.924157142857144,3.9177,0.0303672779719976,3.8721,4.0045,0.9682532237626637,0.7461072478358122,Healthy
NMC,7,D4-100,2.1,1.9134,5,50,45.55714285714286,3.8488,3.8647,3.8709,3.855,3.8504,3.8346,3.829,3.8451,3.8482,3.8805,3.8919,3.8603,3.8519,3.8194,3.8082,3.8411,3.8476,3.9127,3.9344,3.8718,3.8547,0.9111428571428573,3.85815238095238,3.8519,0.0292449417685797,3.8082,3.9344,0.9466602991816652,0.8353484247598852,Healthy
NMC,8,D4-200,2.1,1.8448,5,50,43.92380952380952,3.8609,3.8761,3.882,3.8668,3.8625,3.8467,3.8408,3.8569,3.8603,3.8919,3.9028,3.8715,3.8637,3.834,3.8209,3.8529,3.8594,3.9233,3.9443,3.8814,3.8668,0.8784761904761904,3.869804761904761,3.8637,0.0284618073247374,3.8209,3.9443,0.975285672426952,0.8434771678699415,Healthy
NMC,9,D4-300,2.1,1.7955,5,50,42.75,3.8829,3.8988,3.904,3.8882,3.8845,3.869,3.8631,3.8786,3.882,3.914,3.9245,3.8932,3.8857,3.8544,3.8436,3.8749,3.8814,3.944,3.9651,3.9031,3.8882,0.855,3.8915809523809526,3.8857,0.0282059855181062,3.8436,3.9651,0.949726321639842,0.8315036984322837,Healthy
NMC,10,D4-400,2.1,1.7384,5,50,41.39047619047619,3.8854,3.8991,3.9056,3.8907,3.8867,3.8718,3.8659,3.8811,3.8842,3.914,3.9257,3.8957,3.8879,3.8581,3.8467,3.8767,3.8833,3.9422,3.9654,3.9062,3.8907,0.8278095238095238,3.893480952380952,3.8879,0.0272063893055954,3.8467,3.9654,0.9505039596752975,0.82925175582598,Healthy
NMC,11,D4-500,2.1,1.6765,5,50,39.91666666666666,3.8888,3.904,3.9096,3.8944,3.8904,3.8749,3.8693,3.8845,3.8879,3.9186,3.9295,3.8991,3.8916,3.8625,3.8501,3.8805,3.887,3.9474,3.9698,3.9096,3.8944,0.7983333333333333,3.897328571428571,3.8916,0.027515289256287,3.8501,3.9698,0.9608150362597572,0.8214797205925874,Healthy
NMC,12,D4-600,2.1,1.6112,5,50,38.36190476190476,3.9019,3.9161,3.9229,3.9078,3.9034,3.8882,3.882,3.8972,3.9006,3.9304,3.9431,3.9124,3.9046,3.8749,3.8619,3.8929,3.8997,3.9595,3.984,3.9229,3.9074,0.7672380952380952,3.910180952380952,3.9046,0.0277656373787388,3.8619,3.984,0.9567003582262846,0.7953137508810237,Healthy
NMC,13,E3-200,2.1,1.8787,5,50,44.73095238095238,3.8557,3.8702,3.8764,3.8619,3.8569,3.8423,3.8364,3.851,3.8547,3.8857,3.8963,3.8668,3.8585,3.8278,3.8169,3.8473,3.8541,3.9127,3.9363,3.8767,3.8612,0.8946190476190476,3.864085714285714,3.8585,0.0274135237741208,3.8169,3.9363,0.9248673043664848,0.8599590186472892,Healthy
NMC,14,E3-300,2.1,1.8272,5,50,43.5047619047619,3.8764,3.8916,3.8966,3.8823,3.878,3.864,3.8572,3.8721,3.8755,3.9062,3.9167,3.887,3.8789,3.8504,3.838,3.8681,3.8746,3.935,3.9564,3.8975,3.882,0.870095238095238,3.884976190476191,3.8789,0.0272374173658572,3.838,3.9564,0.9546027444757847,0.8429082086300987,Healthy
NMC,15,E3-400,2.1,1.7676,5,50,42.08571428571429,3.8823,3.8972,3.9025,3.8879,3.8839,3.8699,3.8634,3.878,3.8817,3.9099,3.9226,3.8932,3.8848,3.855,3.8442,3.874,3.8808,3.9412,3.962,3.9025,3.8873,0.8417142857142857,3.890680952380953,3.8848,0.0271588221218745,3.8442,3.962,0.9662187525285532,0.8481708531732928,Healthy
NMC,16,E3-500,2.1,1.6929,5,50,40.30714285714286,3.8895,3.9043,3.9099,3.8947,3.8907,3.8758,3.8699,3.8854,3.8885,3.9192,3.9301,3.9006,3.8919,3.8622,3.8507,3.8811,3.8879,3.9462,3.9704,3.9105,3.8944,0.8061428571428572,3.897804761904762,3.8919,0.0273979648184035,3.8507,3.9704,0.9456485182887864,0.8453779069178884,Healthy
NMC,17,E3-600,2.1,1.5726,5,50,37.442857142857136,3.9074,3.9229,3.9291,3.9136,3.909,3.895,3.8879,3.9034,3.9071,3.9381,3.9493,3.9189,3.9102,3.8795,3.8678,3.8991,3.9062,3.967,3.9908,3.9295,3.913,0.7488571428571428,3.916419047619048,3.9102,0.0281749998943677,3.8678,3.9908,0.9444421587723596,0.8002198695741134,Healthy
NMC,18,E4-100,2.1,1.9052,5,50,45.36190476190476,3.8501,3.8665,3.8724,3.8566,3.8516,3.8352,3.8293,3.8457,3.8488,3.8823,3.8938,3.8616,3.8532,3.8206,3.8085,3.8414,3.8482,3.9109,3.9363,3.8724,3.856,0.9072380952380952,3.8591142857142855,3.8532,0.0293323419745898,3.8085,3.9363,0.918103087972256,0.8189919893359137,Healthy
NMC,19,E4-200,2.1,1.8324,5,50,43.62857142857143,3.865,3.8802,3.8864,3.8712,3.8662,3.8523,3.8448,3.8606,3.8637,3.8947,3.9071,3.8758,3.8674,3.8358,3.824,3.855,3.8628,3.9248,3.949,3.8864,3.8705,0.8725714285714286,3.873509523809523,3.8674,0.0285781718232972,3.824,3.949,0.9400448519942072,0.8135527456719704,Healthy
NMC,20,E4-300,2.1,1.7794,5,50,42.36666666666667,3.8864,3.9022,3.9071,3.8916,3.8876,3.8721,3.8662,3.882,3.8854,3.9164,3.9279,3.8972,3.8888,3.8578,3.8461,3.8774,3.8845,3.9465,3.9691,3.9081,3.8913,0.8473333333333334,3.894842857142857,3.8888,0.0283373352916002,3.8461,3.9691,0.9361819350002856,0.8278706805624707,Healthy
NMC,21,E4-400,2.1,1.7229,5,50,41.02142857142857,3.8904,3.9059,3.9118,3.8966,3.8922,3.8767,3.8712,3.8867,3.8901,3.9208,3.9322,3.9019,3.8932,3.8637,3.8513,3.8823,3.8891,3.9484,3.9732,3.9112,3.896,0.8204285714285714,3.899280952380953,3.8932,0.0278011082341624,3.8513,3.9732,0.9587696015299568,0.8183505587319861,Healthy
NMC,22,E4-500,2.1,1.6562,5,50,39.43333333333332,3.8988,3.9143,3.9198,3.9046,3.9003,3.8851,3.8795,3.8947,3.8981,3.9285,3.9403,3.9099,3.9012,3.8709,3.8594,3.8901,3.8975,3.9592,3.9812,3.9214,3.904,0.7886666666666666,3.907561904761905,3.9012,0.0281065913299794,3.8594,3.9812,0.948140272303736,0.8242149172914819,Healthy
NMC,23,E4-600,2.1,1.5474,5,50,36.84285714285714,3.9124,3.9282,3.9341,3.9186,3.9136,3.8984,3.8922,3.9084,3.9121,3.9428,3.9552,3.9236,3.9152,3.8836,3.8721,3.904,3.9112,3.9716,3.9973,3.9357,3.918,0.7368571428571429,3.921347619047618,3.9152,0.0286365084995992,3.8721,3.9973,0.937339411736598,0.7940694114435627,Healthy
NMC,24,H3-100,2.1,1.8995,5,50,45.22619047619048,3.8498,3.8662,3.8721,3.8557,3.8513,3.8349,3.829,3.8454,3.8488,3.8817,3.8935,3.8606,3.8526,3.8203,3.8079,3.8414,3.8482,3.9136,3.936,3.8709,3.8557,0.9045238095238096,3.858838095238097,3.8526,0.0295757920636197,3.8079,3.936,0.9412292551456076,0.8282504117980403,Healthy
NMC,25,H3-200,2.1,1.8332,5,50,43.647619047619045,3.8625,3.8783,3.8839,3.8681,3.8637,3.8473,3.8417,3.8578,3.8612,3.8938,3.9053,3.8736,3.8653,3.8346,3.8213,3.8538,3.8606,3.9248,3.9474,3.8829,3.8678,0.8729523809523809,3.87122380952381,3.8653,0.0290352700135869,3.8213,3.9474,0.9631846600020908,0.832149929316879,Healthy
NMC,26,H3-400,2.1,1.7239,5,50,41.04523809523809,3.8895,3.9046,3.9112,3.8953,3.891,3.8755,3.869,3.8848,3.8885,3.9211,3.9319,3.8997,3.8919,3.8594,3.8482,3.8811,3.8876,3.9527,3.9741,3.9096,3.895,0.8209047619047619,3.89817619047619,3.8919,0.0291298627659298,3.8482,3.9741,0.9472987499594936,0.7983705743511202,Healthy
NMC,27,H3-500,2.1,1.6369,5,50,38.97380952380952,3.8975,3.914,3.9192,3.9031,3.8988,3.8823,3.8767,3.8929,3.8966,3.9298,3.9403,3.9078,3.9,3.8674,3.8557,3.8891,3.8953,3.9611,3.9831,3.9174,3.9028,0.7794761904761904,3.9062333333333337,3.9,0.0294726030973399,3.8557,3.9831,0.9453513014468572,0.7787299841959436,Healthy
NMC,28,H3-600,2.1,1.5406,5,50,36.68095238095238,3.9143,3.931,3.9366,3.9198,3.9155,3.8984,3.8929,3.9093,3.913,3.9471,3.9586,3.9248,3.9167,3.8845,3.8715,3.905,3.9118,3.9797,4.0023,3.9366,3.9198,0.7336190476190476,3.9232952380952377,3.9167,0.0302999913562772,3.8715,4.0023,0.9562298295112274,0.7379151606559877,Healthy
NMC,29,H4-100,2.1,1.8972,5,50,45.17142857142857,3.8538,3.869,3.8755,3.86,3.8557,3.8389,3.833,3.8488,3.8523,3.8845,3.8966,3.8647,3.8566,3.8244,3.8126,3.8445,3.8516,3.9133,3.9384,3.8755,3.8594,0.9034285714285714,3.862338095238096,3.8566,0.0288520099159569,3.8126,3.9384,0.9227964664025444,0.8273971051516897,Healthy
NMC,30,H4-200,2.1,1.8208,5,50,43.35238095238095,3.8696,3.8854,3.891,3.8758,3.8715,3.8557,3.8495,3.8653,3.8684,3.9,3.9115,3.8808,3.8724,3.8408,3.8293,3.8606,3.8674,3.9298,3.9524,3.8916,3.8752,0.867047619047619,3.8782857142857137,3.8724,0.0283991071288216,3.8293,3.9524,0.9137104420057228,0.815059477443826,Healthy
NMC,31,H4-300,2.1,1.757,5,50,41.83333333333333,3.8926,3.9084,3.914,3.8984,3.8941,3.8795,3.8724,3.8882,3.8913,3.9229,3.9341,3.9037,3.8953,3.8637,3.8523,3.8836,3.8907,3.9536,3.9756,3.914,3.8978,0.8366666666666666,3.901247619047618,3.8953,0.028446029934731,3.8523,3.9756,0.9339462812861894,0.8101647113966672,Healthy
NMC,32,H4-400,2.1,1.6401,5,50,39.05,3.9034,3.9189,3.9248,3.909,3.9046,3.8888,3.8826,3.8984,3.9025,3.9344,3.9462,3.9146,3.9059,3.8749,3.8622,3.8941,3.9015,3.9639,3.9884,3.9251,3.9084,0.7809999999999999,3.912028571428571,3.9059,0.0289349121798761,3.8622,3.9884,0.9493601870029404,0.7965070195820942,Healthy
NMC,33,H4-500,2.1,1.4317,5,50,34.088095238095235,3.9378,3.9549,3.9617,3.945,3.9397,3.9223,3.9155,3.9322,3.9366,3.971,3.9843,3.9512,3.9406,3.9084,3.8932,3.927,3.9357,4.0032,4.0305,3.9639,3.944,0.6817619047619047,3.9475571428571423,3.9406,0.0313900712236937,3.8932,4.0305,0.9401804743666582,0.6993105780144737,Healthy
NMC,34,H4-600,2.1,1.286,5,50,30.619047619047617,3.9546,3.9722,3.9797,3.9623,3.9564,3.9388,3.931,3.949,3.9533,3.989,4.0039,3.9688,3.9583,3.9226,3.9078,3.9425,3.9521,4.0206,4.0528,3.984,3.9614,0.6123809523809524,3.9648142857142856,3.9583,0.0329824996886877,3.9078,4.0528,0.9271604930065817,0.6271213055007707,Healthy
NMC,35,I3-100,2.1,1.9383,5,50,46.14999999999999,3.8405,3.8572,3.8625,3.8464,3.842,3.8271,3.8197,3.8358,3.8392,3.8718,3.8839,3.8513,3.8433,3.8107,3.7986,3.8324,3.8386,3.9056,3.927,3.8625,3.8464,0.923,3.849642857142858,3.8433,0.0296817885483434,3.7986,3.927,0.95469364255681,0.8273791295615374,Healthy
NMC,36,I3-200,2.1,1.8665,5,50,44.44047619047619,3.8547,3.8712,3.8764,3.86,3.8563,3.8399,3.8343,3.8507,3.8535,3.886,3.8978,3.865,3.8575,3.8262,3.8132,3.8464,3.8529,3.9177,3.9403,3.8749,3.8603,0.8888095238095238,3.863580952380952,3.8575,0.0292093755333389,3.8132,3.9403,0.9669714139475974,0.8289557894658486,Healthy
NMC,37,I3-300,2.1,1.8076,5,50,43.03809523809524,3.8795,3.8944,3.9012,3.8845,3.8808,3.8643,3.8588,3.8755,3.8783,3.9102,3.922,3.8891,3.882,3.8495,3.838,3.8705,3.8777,3.9431,3.9648,3.8991,3.8848,0.8607619047619047,3.888004761904762,3.882,0.02929551972897,3.838,3.9648,0.9744430654109658,0.8126611691705654,Healthy
NMC,38,I3-400,2.1,1.745,5,50,41.54761904761904,3.886,3.9025,3.9078,3.8913,3.8873,3.8715,3.865,3.8814,3.8845,3.9183,3.9291,3.8957,3.8885,3.8554,3.8442,3.8777,3.8836,3.9502,3.9713,3.9062,3.8916,0.830952380952381,3.894719047619047,3.8885,0.0295398818387551,3.8442,3.9713,0.9396200770968218,0.7806906731365992,Healthy
NMC,39,I3-500,2.1,1.6856,5,50,40.13333333333333,3.8944,3.9112,3.9164,3.9,3.896,3.8802,3.8733,3.8898,3.8932,3.927,3.9375,3.9046,3.8972,3.8643,3.8529,3.886,3.8922,3.9592,3.98,3.9146,3.9,0.8026666666666666,3.903333333333333,3.8972,0.0295765334908155,3.8529,3.98,0.9473995659775618,0.7765072947166776,Healthy
NMC,40,I3-600,2.1,1.6119,5,50,38.37857142857143,3.905,3.9217,3.927,3.9105,3.9065,3.8895,3.8836,3.9,3.9037,3.9378,3.9481,3.9152,3.9078,3.8736,3.8631,3.8963,3.9028,3.9698,3.9908,3.9251,3.9102,0.7675714285714286,3.913719047619048,3.9078,0.0298186119570918,3.8631,3.9908,0.9295947815974588,0.7746517764441023,Healthy
NMC,41,I4-100,2.1,1.8945,5,50,45.10714285714286,3.851,3.8671,3.8733,3.8572,3.8526,3.8358,3.8299,3.8467,3.8501,3.8833,3.895,3.8622,3.8541,3.8206,3.8095,3.8417,3.8492,3.9152,3.9378,3.8727,3.8569,0.9021428571428572,3.860090476190476,3.8541,0.0298074974588929,3.8095,3.9378,0.9412704486290876,0.8146615939306923,Healthy
NMC,42,I4-200,2.1,1.8275,5,50,43.51190476190476,3.8631,3.8792,3.8848,3.869,3.8647,3.8485,3.8426,3.8585,3.8619,3.8938,3.9062,3.8749,3.8659,3.834,3.8219,3.8541,3.8612,3.926,3.949,3.8857,3.8687,0.8702380952380951,3.872080952380952,3.8659,0.0293113053112211,3.8219,3.949,0.9532106291959233,0.8166158080692392,Healthy
